timestamp,order_id,symbol,direction,quantity,entry_price,stop_loss,target,strategy,confidence,rr,event
2026-03-19 12:47:10,SIM_ULTRACEMCO_BUY_10,ULTRACEMCO,BUY,10,11764.0,11498.8,12427.0,EDG_MOMENT_86_EE0003,7.25,2.5,OPEN
2026-03-19 12:47:11,SIM_ULTRACEMCO_BUY_10,ULTRACEMCO,BUY,10,11764.0,11498.8,12427.0,EDG_MOMENT_86_EE0003,,,CLOSE,11764.0,0.0,emergency_close
2026-03-19 12:47:11,SIM_ULTRACEMCO_BUY_10,ULTRACEMCO,BUY,10,11794.0,11525.8,12464.5,EDG_MOMENT_86_EE0003,7.25,2.5,OPEN
2026-03-19 12:47:12,SIM_ULTRACEMCO_BUY_10,ULTRACEMCO,BUY,10,11794.0,11525.8,12464.5,EDG_MOMENT_86_EE0003,,,CLOSE,11794.0,0.0,emergency_close
2026-03-19 12:47:13,SIM_ULTRACEMCO_BUY_10,ULTRACEMCO,BUY,10,11799.0,11512.8,12514.5,EDG_MOMENT_86_EE0003,7.25,2.5,OPEN
2026-03-19 12:47:14,SIM_ULTRACEMCO_BUY_10,ULTRACEMCO,BUY,10,11799.0,11512.8,12514.5,EDG_MOMENT_86_EE0003,,,CLOSE,11799.0,0.0,emergency_close
2026-03-19 12:47:14,SIM_M&M_BUY_33,M&M,BUY,33,3660.3,3567.3,3892.8,Trend_Pullback,7.55,2.5,OPEN
2026-03-19 12:47:15,SIM_M&M_BUY_33,M&M,BUY,33,3660.3,3567.3,3892.8,Trend_Pullback,,,CLOSE,3660.3,0.0,emergency_close
2026-03-19 12:47:15,SIM_M&M_BUY_33,M&M,BUY,33,3709.2,3630.9,3904.95,EDG_MOMENT_86_EE0003,7.25,2.5,OPEN
2026-03-19 12:47:16,SIM_M&M_BUY_33,M&M,BUY,33,3709.2,3630.9,3904.95,EDG_MOMENT_86_EE0003,,,CLOSE,3709.2,0.0,emergency_close
2026-03-19 12:47:16,SIM_GRASIM_BUY_43,GRASIM,BUY,43,2851.7,2778.44,3034.85,EDG_MOMENT_86_EE0003,7.25,2.5,OPEN
2026-03-19 12:47:17,SIM_GRASIM_BUY_43,GRASIM,BUY,43,2851.7,2778.44,3034.85,EDG_MOMENT_86_EE0003,,,CLOSE,2851.7,0.0,emergency_close
2026-03-19 12:47:18,SIM_GRASIM_BUY_43,GRASIM,BUY,43,2856.4,2783.62,3038.35,EDG_MOMENT_86_EE0003,7.25,2.5,OPEN
2026-03-19 12:47:19,SIM_GRASIM_BUY_43,GRASIM,BUY,43,2856.4,2783.62,3038.35,EDG_MOMENT_86_EE0003,,,CLOSE,2856.4,0.0,emergency_close
2026-03-19 12:47:19,SIM_BRITANNIA_BUY_20,BRITANNIA,BUY,20,6026.5,5861.8,6438.25,Trend_Pullback,7.55,2.5,OPEN
2026-03-19 12:47:19,SIM_GRASIM_BUY_43,GRASIM,BUY,43,2848.9,2781.58,3017.2,EDG_MOMENT_86_EE0003,7.25,2.5,OPEN
2026-03-19 12:47:20,SIM_GRASIM_BUY_43,GRASIM,BUY,43,2848.9,2781.58,3017.2,EDG_MOMENT_86_EE0003,,,CLOSE,2848.9,0.0,emergency_close
2026-03-19 12:47:20,SIM_BRITANNIA_BUY_20,BRITANNIA,BUY,20,6026.5,5861.8,6438.25,Trend_Pullback,,,CLOSE,6026.5,0.0,emergency_close
2026-03-19 12:47:21,SIM_BRITANNIA_BUY_20,BRITANNIA,BUY,20,6129.5,5964.8,6541.25,EDG_MOMENT_86_EE0003,7.25,2.5,OPEN
2026-03-19 12:47:22,SIM_BRITANNIA_BUY_20,BRITANNIA,BUY,20,6129.5,5964.8,6541.25,EDG_MOMENT_86_EE0003,,,CLOSE,6129.5,0.0,emergency_close
2026-03-19 12:47:27,SIM_BRITANNIA_BUY_21,BRITANNIA,BUY,21,5918.0,5773.1,6280.25,Trend_Pullback,7.55,2.5,OPEN
2026-03-19 12:47:28,SIM_BRITANNIA_BUY_21,BRITANNIA,BUY,21,5918.0,5773.1,6280.25,Trend_Pullback,,,CLOSE,5918.0,0.0,emergency_close
2026-03-19 12:47:28,SIM_BRITANNIA_BUY_21,BRITANNIA,BUY,21,5906.5,5746.3,6307.0,Trend_Pullback,7.55,2.5,OPEN
2026-03-19 12:47:29,SIM_BRITANNIA_BUY_21,BRITANNIA,BUY,21,5906.5,5746.3,6307.0,Trend_Pullback,,,CLOSE,5906.5,0.0,emergency_close
2026-03-19 12:47:29,SIM_GRASIM_BUY_44,GRASIM,BUY,44,2809.6,2754.94,2946.25,Trend_Pullback,7.55,2.5,OPEN
2026-03-19 12:47:30,SIM_GRASIM_BUY_44,GRASIM,BUY,44,2809.6,2754.94,2946.25,Trend_Pullback,,,CLOSE,2809.6,0.0,emergency_close
2026-03-19 12:47:49,SIM_BRITANNIA_BUY_20,BRITANNIA,BUY,20,6019.0,5886.7,6349.75,EDG_MOMENT_100_EE0003,8.79,2.5,OPEN
2026-03-19 12:47:50,SIM_BRITANNIA_BUY_20,BRITANNIA,BUY,20,6019.0,5886.7,6349.75,EDG_MOMENT_100_EE0003,,,CLOSE,6019.0,0.0,emergency_close
2026-03-19 12:48:01,SIM_ULTRACEMCO_BUY_9,ULTRACEMCO,BUY,9,13041.0,12730.8,13816.5,EDG_MOMENT_86_EE0003,7.25,2.5,OPEN
2026-03-19 12:48:02,SIM_ULTRACEMCO_BUY_9,ULTRACEMCO,BUY,9,13041.0,12730.8,13816.5,EDG_MOMENT_86_EE0003,,,CLOSE,13041.0,0.0,emergency_close
2026-03-20 07:35:29,SIM_RELIANCE_BUY_44,RELIANCE,BUY,44,2838.61,2778.61,2988.61,Hedging_Model,10.0,2.5,OPEN
2026-03-20 07:35:29,SIM_HDFCBANK_BUY_74,HDFCBANK,BUY,74,1676.25,1646.25,1751.25,Hedging_Model,10.0,2.5,OPEN
2026-03-20 07:35:30,SIM_ICICIBANK_BUY_136,ICICIBANK,BUY,136,915.38,891.38,975.38,Hedging_Model,10.0,2.5,OPEN
2026-03-20 07:35:30,SIM_INFY_BUY_72,INFY,BUY,72,1722.35,1686.35,1812.35,Hedging_Model,10.0,2.5,OPEN
2026-03-20 07:35:30,SIM_LT_BUY_33,LT,BUY,33,3673.42,3583.42,3898.42,Hedging_Model,10.0,2.5,OPEN
2026-03-20 07:35:30,SIM_COALINDIA_BUY_191,COALINDIA,BUY,191,490.06,478.06,520.06,Hedging_Model,10.0,2.5,OPEN
2026-04-10 09:10:21,SIM_ICICIBANK_BUY_166,ICICIBANK,BUY,166,1281.3,1257.3,1341.3,Mean_Reversion,9.61,2.5,OPEN
2026-04-10 10:30:01,SIM_ICICIBANK_BUY_166,ICICIBANK,BUY,166,1281.3,1281.3,1341.3,Mean_Reversion,,,CANCELLED,,0.0,limit_expired_8_candles
2026-04-10 10:30:01,SIM_ICICIBANK_BUY_166,ICICIBANK,BUY,166,1281.3,1281.3,1341.3,Mean_Reversion,,,REENTRY_OPEN,,,reentry_attempt_1_of_2,1
2026-04-10 10:30:12,SIM_ICICIBANK_BUY_166,ICICIBANK,BUY,166,1281.3,1281.3,1341.3,Mean_Reversion,,,REENTRY_OPEN,,,reentry_attempt_2_of_2,2
2026-04-10 12:06:13,SIM_ICICIBANK_BUY_178,ICICIBANK,BUY,178,1318.6,1294.6,1378.6,Mean_Reversion,9.6,2.5,OPEN
2026-04-10 12:08:13,SIM_ICICIBANK_BUY_178,ICICIBANK,BUY,178,1319.2,1295.2,1379.2,Mean_Reversion,9.92,2.5,OPEN
2026-04-10 12:12:20,SIM_ICICIBANK_BUY_178,ICICIBANK,BUY,178,1319.2,1295.2,1379.2,Mean_Reversion,9.95,2.5,OPEN
2026-04-10 12:13:58,SIM_ICICIBANK_BUY_161,ICICIBANK,BUY,161,1318.7,1294.7,1378.7,Mean_Reversion,9.79,2.5,OPEN
2026-04-10 12:21:06,SIM_ICICIBANK_BUY_178,ICICIBANK,BUY,178,1318.5,1294.5,1378.5,Mean_Reversion,9.65,2.5,OPEN
2026-04-10 12:23:17,SIM_ICICIBANK_BUY_178,ICICIBANK,BUY,178,1317.7,1293.7,1377.7,Mean_Reversion,9.64,2.5,OPEN
2026-04-13 09:10:34,SIM_RELIANCE_BUY_74,RELIANCE,BUY,74,2870.79,2810.79,3020.79,Mean_Reversion,9.52,2.5,OPEN
2026-04-13 13:00:06,SIM_HDFCBANK_BUY_126,HDFCBANK,BUY,126,1680.93,1650.93,1755.93,Mean_Reversion,9.02,2.5,OPEN
2026-04-13 14:00:08,SIM_ICICIBANK_BUY_157,ICICIBANK,BUY,157,1350.0,1326.0,1410.0,Mean_Reversion,9.85,2.5,OPEN
2026-04-15 08:00:00,SIM_ICICIBANK_BUY_157,ICICIBANK,BUY,157,1350.0,1326.0,1410.0,Mean_Reversion,9.85,2.5,CLOSE
2026-04-15 11:48:36,SIM_RELIANCE_BUY_690,RELIANCE,BUY,690,2871.28,2811.28,3021.28,Momentum_Retest,10.0,2.5,OPEN
2026-04-15 11:48:38,SIM_ICICIBANK_BUY_1480,ICICIBANK,BUY,1480,1341.0,1317.0,1401.0,Momentum_Retest,10.0,2.5,OPEN
2026-04-15 12:11:05,SIM_RELIANCE_BUY_44,RELIANCE,BUY,44,2838.61,2778.61,2988.61,Hedging_Model,10.0,2.5,CLOSE
2026-04-15 12:11:05,SIM_HDFCBANK_BUY_74,HDFCBANK,BUY,74,1676.25,1646.25,1751.25,Hedging_Model,10.0,2.5,CLOSE
2026-04-15 12:11:05,SIM_ICICIBANK_BUY_136,ICICIBANK,BUY,136,915.38,891.38,975.38,Hedging_Model,10.0,2.5,CLOSE
2026-04-15 12:11:05,SIM_INFY_BUY_72,INFY,BUY,72,1722.35,1686.35,1812.35,Hedging_Model,10.0,2.5,CLOSE
2026-04-15 12:11:05,SIM_LT_BUY_33,LT,BUY,33,3673.42,3583.42,3898.42,Hedging_Model,10.0,2.5,CLOSE
2026-04-15 12:11:05,SIM_COALINDIA_BUY_191,COALINDIA,BUY,191,490.06,478.06,520.06,Hedging_Model,10.0,2.5,CLOSE
2026-04-15 12:11:33,SIM_ICICIBANK_BUY_166,ICICIBANK,BUY,166,1281.3,1281.3,1341.3,Mean_Reversion,,,CLOSE
2026-04-15 12:11:33,SIM_ICICIBANK_BUY_178,ICICIBANK,BUY,178,1317.7,1293.7,1377.7,Mean_Reversion,9.64,2.5,CLOSE
2026-04-15 12:11:33,SIM_ICICIBANK_BUY_161,ICICIBANK,BUY,161,1318.7,1294.7,1378.7,Mean_Reversion,9.79,2.5,CLOSE
2026-04-15 12:11:33,SIM_RELIANCE_BUY_74,RELIANCE,BUY,74,2870.79,2810.79,3020.79,Mean_Reversion,9.52,2.5,CLOSE
2026-04-15 12:11:33,SIM_HDFCBANK_BUY_126,HDFCBANK,BUY,126,1680.93,1650.93,1755.93,Mean_Reversion,9.02,2.5,CLOSE
2026-04-16 10:21:50,SIM_RELIANCE_BUY_690,RELIANCE,BUY,690,2871.28,2811.28,3021.28,Momentum_Retest,10.0,2.5,CLOSE
2026-04-16 10:21:50,SIM_ICICIBANK_BUY_1480,ICICIBANK,BUY,1480,1341.0,1317.0,1401.0,Momentum_Retest,10.0,2.5,CLOSE
2026-04-16 10:24:11,SIM_RELIANCE_BUY_824,RELIANCE,BUY,824,2861.67,2801.67,3011.67,Momentum_Retest,10.0,2.5,OPEN
2026-04-16 10:30:13,SIM_ICICIBANK_BUY_1734,ICICIBANK,BUY,1734,1360.6,1336.6,1420.6,Momentum_Retest,10.0,2.5,OPEN
2026-04-16 12:44:14,SIM_RELIANCE_BUY_833,RELIANCE,BUY,833,2830.04,2770.04,2980.04,Momentum_Retest,10.0,2.5,OPEN
2026-04-16 12:44:16,SIM_ICICIBANK_BUY_1748,ICICIBANK,BUY,1748,1349.8,1325.8,1409.8,Momentum_Retest,10.0,2.5,OPEN
2026-04-16 13:02:40,SIM_RELIANCE_BUY_824,RELIANCE,BUY,824,2861.67,2801.67,3011.67,Momentum_Retest,,,CLOSE,2861.67,0.0,REPLACEMENT
2026-04-16 13:02:41,SIM_RELIANCE_BUY_828,RELIANCE,BUY,828,2847.09,2787.09,2997.09,Momentum_Retest,10.0,2.5,OPEN
2026-04-16 13:02:42,SIM_ICICIBANK_BUY_1734,ICICIBANK,BUY,1734,1360.6,1336.6,1420.6,Momentum_Retest,,,CLOSE,1360.6,0.0,REPLACEMENT
2026-04-16 13:02:43,SIM_ICICIBANK_BUY_1753,ICICIBANK,BUY,1753,1345.5,1321.5,1405.5,Momentum_Retest,10.0,2.5,OPEN
2026-04-16 13:06:21,SIM_RELIANCE_BUY_833,RELIANCE,BUY,833,2830.04,2770.04,2980.04,Momentum_Retest,,,CLOSE,2830.04,0.0,REPLACEMENT
2026-04-16 13:06:22,SIM_RELIANCE_BUY_823,RELIANCE,BUY,823,2866.27,2806.27,3016.27,Momentum_Retest,10.0,2.5,OPEN
2026-04-16 13:06:23,SIM_ICICIBANK_BUY_1748,ICICIBANK,BUY,1748,1349.8,1325.8,1409.8,Momentum_Retest,,,CLOSE,1349.8,0.0,REPLACEMENT
2026-04-16 13:06:23,SIM_ICICIBANK_BUY_1753,ICICIBANK,BUY,1753,1345.5,1321.5,1405.5,Momentum_Retest,10.0,2.5,OPEN
2026-04-16 13:23:44,SIM_RELIANCE_BUY_828,RELIANCE,BUY,828,2847.09,2787.09,2997.09,Momentum_Retest,,,CLOSE,2847.09,0.0,REPLACEMENT
2026-04-16 13:23:45,SIM_RELIANCE_BUY_826,RELIANCE,BUY,826,2851.88,2791.88,3001.88,Momentum_Retest,10.0,2.5,OPEN
2026-04-17 10:30:23,SIM_ITC_BUY_4861,ITC,BUY,4861,308.55,297.75,335.55,Mean_Reversion,7.55,2.5,OPEN
2026-04-17 10:45:00,SIM_ICICIBANK_BUY_1753,ICICIBANK,BUY,1753,1345.5,1321.5,1405.5,Momentum_Retest,10.0,2.5,CLOSE,1345.5,0.0,SYSTEM_CLEANUP
2026-04-17 10:45:00,SIM_RELIANCE_BUY_823,RELIANCE,BUY,823,2866.27,2806.27,3016.27,Momentum_Retest,10.0,2.5,CLOSE,2866.27,0.0,SYSTEM_CLEANUP
2026-04-17 10:45:00,SIM_RELIANCE_BUY_826,RELIANCE,BUY,826,2851.88,2791.88,3001.88,Momentum_Retest,10.0,2.5,CLOSE,2851.88,0.0,SYSTEM_CLEANUP
2026-04-17 13:00:20,SIM_ITC_BUY_4861,ITC,BUY,4861,308.55,297.75,335.55,Mean_Reversion,7.45,2.5,OPEN
