date,close,high,low,open,volume,vix,atr,ema_fast,ema_slow,trend_strength,ret_1d,ret_5d,ret_10d,ret_21d,abs_move_5d,abs_move_10d,regime,vix_bucket,direction
2026-02-11,25953.849609375,26009.400390625,25899.80078125,25997.44921875,331400,11.550000190734863,330.91392299107144,25661.74223987281,25752.931713593254,0.5658,-0.565042923620962,-0.5182275540019154,-1.8161067297112643,-10.798976037017628,0.5182275540019154,1.8161067297112643,RANGING,LOW,NEUTRAL
2026-02-12,25807.19921875,25906.69921875,25752.400390625,25906.69921875,419400,11.729999542236328,325.4281529017857,25675.59528548016,25755.059851050384,0.5421,-1.302348257655217,-1.3672526273933672,-1.2037278236465943,-9.293524714442725,1.3672526273933672,1.2037278236465943,RANGING,LOW,NEUTRAL
2026-02-13,25471.099609375,25630.349609375,25444.30078125,25571.150390625,453500,13.289999961853027,328.3031529017857,25656.11950680348,25743.92415529841,0.5336,0.8309432803093486,0.39319225381277967,-1.1481609480352373,-7.419974982369338,0.39319225381277967,1.1481609480352373,RANGING,LOW,NEUTRAL
2026-02-16,25682.75,25697.0,25372.69921875,25423.599609375,275800,13.329999923706055,329.0318080357143,25658.65574425077,25741.525168816122,0.5393,0.166066292063749,0.11778333706475852,-3.1813212418841386,-7.417232261926776,0.11778333706475852,3.1813212418841386,RANGING,LOW,NEUTRAL
2026-02-17,25725.400390625,25764.400390625,25570.30078125,25637.94921875,344100,12.670000076293945,328.8461216517857,25665.012377238792,25740.892824573333,0.5302,0.3652002197183979,-1.1690780140767076,-4.8391876189366245,-10.585841070106039,1.1690780140767076,4.8391876189366245,RANGING,LOW,NEUTRAL
2026-02-18,25819.349609375,25828.05078125,25645.150390625,25752.650390625,310200,12.220000267028809,320.59974888392856,25679.711161251762,25743.96956123222,0.5314,-1.4136684522350174,-1.3046401806058316,-4.08007651117398,-10.476056330996308,1.3046401806058316,4.08007651117398,RANGING,LOW,NEUTRAL
2026-02-19,25454.349609375,25885.30078125,25388.75,25873.349609375,298200,13.460000038146973,341.40694754464283,25658.248156311118,25732.61191606135,0.5105,0.4592550680687868,0.1657915936671861,-3.9439247359722596,-11.556764419023114,0.1657915936671861,3.9439247359722596,RANGING,LOW,NEUTRAL
2026-02-20,25571.25,25663.55078125,25379.75,25406.55078125,296600,14.359999656677246,315.87486049107144,25649.96261761482,25726.283997784434,0.5363,0.554333479982394,-1.5353164564696709,-6.034899423180329,-10.397808512978447,1.5353164564696709,6.034899423180329,RANGING,MEDIUM,NEUTRAL
2026-02-23,25713.0,25771.44921875,25609.349609375,25678.400390625,313700,14.170000076293945,240.68917410714286,25655.96617784198,25725.76305669485,0.4994,-1.1214156627970318,-3.2952233549177423,-5.64461708328472,-9.359276557577878,3.2952233549177423,5.64461708328472,RANGING,MEDIUM,NEUTRAL
2026-02-24,25424.650390625,25641.80078125,25327.599609375,25641.80078125,439100,14.149999618530273,250.03194754464286,25633.936102868935,25713.954716848973,0.4683,0.2275335490801167,-3.7135235927300836,-6.127127639184449,-10.246161662897746,3.7135235927300836,6.127127639184449,RANGING,MEDIUM,NEUTRAL
2026-02-25,25482.5,25652.599609375,25428.19921875,25512.599609375,414200,13.489999771118164,252.2783203125,25619.513616881417,25704.87806128627,0.4859,0.05513894339252978,-2.8121244358873754,-7.23378636073776,-12.365739662022957,2.8121244358873754,7.23378636073776,RANGING,LOW,NEUTRAL
