date,close,high,low,open,volume,vix,atr,ema_fast,ema_slow,trend_strength,ret_1d,ret_5d,ret_10d,ret_21d,abs_move_5d,abs_move_10d,regime,vix_bucket,direction
2025-09-01,24625.05078125,24635.599609375,24432.69921875,24432.69921875,229300,11.289999961853027,199.85728236607142,24751.888192958788,24804.876084225885,0.5292,-0.18457290617897026,0.6014184932676914,1.8036447577122638,-0.056654388244437026,0.6014184932676914,1.8036447577122638,RANGING,LOW,NEUTRAL
2025-09-02,24579.599609375,24756.099609375,24522.349609375,24653.0,271600,11.399999618530273,198.45368303571428,24735.479756426997,24796.041712663107,0.5001,0.5510715147017065,1.1757717969082426,2.683119377373666,1.044366775515293,1.1757717969082426,2.683119377373666,RANGING,LOW,NEUTRAL
2025-09-03,24715.05078125,24737.05078125,24533.19921875,24616.5,340300,10.930000305175781,196.08956473214286,24733.534139743475,24792.86559770573,0.5268,0.07788776228048189,1.0440958847665716,2.489168337929204,0.7250610987453499,1.0440958847665716,2.489168337929204,RANGING,LOW,NEUTRAL
2025-09-04,24734.30078125,24980.75,24708.19921875,24980.75,314100,10.850000381469727,202.90387834821428,24733.607153220288,24790.56893823688,0.5141,0.027084730671167456,1.0964499103834902,2.786813479067618,1.3881516700697594,1.0964499103834902,2.786813479067618,RANGING,LOW,NEUTRAL
2025-09-05,24741.0,24832.349609375,24621.599609375,24818.849609375,210100,10.779999732971191,212.47530691964286,24734.311233865974,24788.62505830602,0.5135,0.12994782193525012,1.5076189321369338,2.3687433056464924,1.4845834091184784,1.5076189321369338,2.3687433056464924,RANGING,LOW,NEUTRAL
2025-09-08,24773.150390625,24885.5,24751.55078125,24802.599609375,213200,10.84000015258789,194.8896484375,24738.01020117636,24788.01820859304,0.4872,0.3852930178235292,1.195039078425153,1.7325177136631842,1.101999526484576,1.195039078425153,1.7325177136631842,RANGING,LOW,NEUTRAL
2025-09-09,24868.599609375,24891.80078125,24814.0,24864.099609375,226900,10.6899995803833,193.45744977678572,24750.447287671468,24791.178263525664,0.4862,0.42020862308871365,1.4898305727690797,1.209961137142468,1.2594242409891487,1.4898305727690797,1.209961137142468,RANGING,LOW,NEUTRAL
2025-09-10,24973.099609375,25035.69921875,24915.05078125,24991.0,244100,10.539999961853027,194.03599330357142,24771.65227069085,24798.312433951127,0.4908,0.12974116602184615,1.4301404159334785,0.3355641973195045,1.250345391177543,1.4301404159334785,0.3355641973195045,RANGING,LOW,NEUTRAL
2025-09-11,25005.5,25037.30078125,24940.150390625,24945.5,224600,10.359999656677246,193.61104910714286,24793.92348300601,24806.43743654128,0.4907,0.4339045410009845,1.672030590770035,-0.4585006923476853,0.8872032527843965,1.672030590770035,0.4585006923476853,RANGING,LOW,NEUTRAL
2025-09-12,25114.0,25139.44921875,25038.05078125,25074.44921875,225700,10.119999885559082,187.05747767857142,24824.40696081496,24818.498713539662,0.5342,-0.17838966811339896,0.8483347186827972,-1.828863507406231,0.1254280481006509,0.8483347186827972,1.828863507406231,RANGING,LOW,NEUTRAL
2025-09-15,25069.19921875,25138.44921875,25048.75,25118.900390625,185400,10.399999618530273,182.64662388392858,24847.720509189723,24828.33010590085,0.5147,0.6777256391098607,0.531131407362273,-1.7324000832071862,1.0145978747887696,0.531131407362273,1.7324000832071862,RANGING,LOW,NEUTRAL
2025-09-16,25239.099609375,25261.400390625,25070.44921875,25073.599609375,240100,10.270000457763672,176.50739397321428,24884.994709207367,24844.43871388023,0.5858,0.3611475529465391,-0.27576106300221115,-2.4882028666614153,1.3716859049377694,0.27576106300221115,2.4882028666614153,RANGING,LOW,NEUTRAL
2025-09-17,25330.25,25346.5,25275.349609375,25276.599609375,268900,10.25,167.71805245535714,24927.399974997144,24863.49013686532,0.6776,0.36853015416349333,-1.0791429590114587,-1.9500368877133023,1.4986019063175426,1.0791429590114587,1.9500368877133023,TRENDING,LOW,NEUTRAL
2025-09-18,25423.599609375,25448.94921875,25329.75,25441.05078125,272200,9.890000343322754,164.25013950892858,24974.657083033133,24885.45521421864,0.74,-0.37976065391384095,-2.095493982699237,-2.082119044935715,1.6502414594953274,2.095493982699237,2.082119044935715,TRENDING,LOW,NEUTRAL
2025-09-19,25327.05078125,25428.75,25286.30078125,25410.19921875,380400,9.970000267028809,159.51436941964286,25008.218387625217,24902.772687435554,0.664,-0.49236357186648316,-2.654677673713801,-0.9847194321165653,2.1382230122344748,2.654677673713801,0.9847194321165653,TRENDING,LOW,NEUTRAL
2025-09-22,25202.349609375,25331.69921875,25151.05078125,25238.099609375,254500,10.5600004196167,155.72140066964286,25026.707075410908,24914.520802021416,0.6299,-0.13034343973540308,-2.2515726809016035,-0.37317484116645705,2.7340735761941737,2.2515726809016035,0.37317484116645705,RANGING,LOW,NEUTRAL
2025-09-23,25169.5,25261.900390625,25084.650390625,25209.0,299200,10.630000114440918,153.8212890625,25040.306401562248,24924.519986255873,0.597,-0.447365300760838,-2.2185597275472313,-0.49007572409066613,2.4857481897733402,2.2185597275472313,0.49007572409066613,RANGING,LOW,NEUTRAL
2025-09-24,25056.900390625,25149.849609375,25027.44921875,25108.75,244400,10.520000457763672,144.49986049107142,25041.886781472986,24929.711374662507,0.5629,-0.6626948212322681,-0.8803946455306022,0.4984670437199412,3.628343396237299,0.8803946455306022,0.4984670437199412,RANGING,LOW,NEUTRAL
2025-09-25,24890.849609375,25092.69921875,24878.30078125,25034.5,342500,10.779999732971191,144.76046316964286,25027.502288892225,24928.18738386692,0.526,-0.9487437927231501,0.013661207545601073,1.5849197845436924,4.1997345441405765,0.013661207545601073,1.5849197845436924,RANGING,LOW,NEUTRAL
