trading_date,symbol,direction,split,regime,sector,v3_score,sector_score,sector_class,derived_sector_ret,stock_vs_sector,sector_vs_market,participation_rate_1d,rs_vs_market_20d,sector_conviction_score,theme_phase,t1_ret_pct,v3_favorable
2025-12-05,MPHASIS.NS,UP,TRAIN,RANGE,IT,0.7389,0.8,SECTOR_SUPPORTS_STOCK,0.33571384972226337,1.2184121836337436,-0.2508293874218248,0.5879,3.2403,0.3902,CONSENSUS,-1.9231,False
2025-12-05,NATIONALUM.NS,UP,TRAIN,RANGE,METALS,0.737,0.6,SECTOR_SUPPORTS_STOCK,0.2374356944994105,1.2110322720743971,-0.3491075426446777,0.7571,-4.0992,0.0,,-1.7573,False
2025-12-05,INFY.NS,UP,TRAIN,RANGE,IT,0.7327,0.8,SECTOR_SUPPORTS_STOCK,0.33571384972226337,0.8285325198320814,-0.2508293874218248,0.5879,3.2403,0.3902,CONSENSUS,-0.3341,False
2025-12-05,SBILIFE.NS,UP,TRAIN,RANGE,BANKING_FINANCE,0.7279,0.6,SECTOR_SUPPORTS_STOCK,0.9858044164037905,0.05268976703023398,0.3992611792597023,0.8605,-0.641,0.0502,EXHAUSTION,-0.1482,False
2025-12-05,NMDC.NS,UP,TRAIN,RANGE,METALS,0.7219,0.6,SECTOR_SUPPORTS_STOCK,0.2374356944994105,0.4075557494916282,-0.3491075426446777,0.7571,-4.0992,0.0,,-2.3542,False
2025-12-05,PRESTIGE.NS,UP,TRAIN,RANGE,INFRA,0.7185,0.6,SECTOR_SUPPORTS_STOCK,0.20034132225272838,1.6378939718649121,-0.3862019148913598,0.6361,-5.1814,0.0,EXHAUSTION,-4.7168,False
2025-12-05,EICHERMOT.NS,UP,TRAIN,RANGE,AUTO,0.7135,1.0,SECTOR_SUPPORTS_STOCK,0.279073001996033,1.2420537585673408,-0.30747023514805516,0.7184,0.1066,0.5148,CROWDING,-0.9156,False
2025-12-05,METROBRAND.NS,DOWN,TRAIN,RANGE,CONSUMER_DURABLES,0.8416,0.4,SECTOR_NEUTRAL,0.037981216502841475,0.2106833626093485,-0.5485620206412467,0.5029,-6.652,0.0,EXHAUSTION,1.1024,False
2025-12-05,JSWENERGY.NS,DOWN,TRAIN,RANGE,INFRA,0.8327,0.4,SECTOR_NEUTRAL,0.20034132225272838,0.2563293312212167,-0.3862019148913598,0.6361,-5.1814,0.0,EXHAUSTION,-1.7534,True
2025-12-05,M&MFIN.NS,DOWN,TRAIN,RANGE,BANKING_FINANCE,0.8199,0.4,SECTOR_NEUTRAL,0.9858044164037905,4.936385785325315,0.3992611792597023,0.8605,-0.641,0.0502,EXHAUSTION,-4.394,True
2025-12-05,WHIRLPOOL.NS,DOWN,TRAIN,RANGE,CONSUMER_DURABLES,0.8171,0.6,SECTOR_SUPPORTS_STOCK,0.037981216502841475,-3.061165773749291,-0.5485620206412467,0.5029,-6.652,0.0,EXHAUSTION,-3.6756,True
2025-12-05,COROMANDEL.NS,DOWN,TRAIN,RANGE,CHEMICALS,0.8168,0.8,SECTOR_SUPPORTS_STOCK,-0.2777360513359084,0.13881701508673405,-0.8642792884799966,0.3422,-6.6985,0.2515,EMERGENCE,0.626,False
2025-12-05,RATEGAIN.NS,DOWN,TRAIN,RANGE,IT,0.8132,0.4,SECTOR_NEUTRAL,0.33571384972226337,-3.1419108681379426,-0.2508293874218248,0.5879,3.2403,0.3902,CONSENSUS,-0.7293,True
2025-12-05,HINDUNILVR.NS,DOWN,TRAIN,RANGE,FMCG,0.776,0.6,SECTOR_SUPPORTS_STOCK,0.33119821632247026,-5.351095056546651,-0.2553450208216179,0.6078,-4.7561,0.0,EXHAUSTION,-1.0519,True
2025-12-05,INTELLECT.NS,DOWN,TRAIN,RANGE,IT,0.7714,0.4,SECTOR_NEUTRAL,0.33571384972226337,-3.419131304067513,-0.2508293874218248,0.5879,3.2403,0.3902,CONSENSUS,-3.172,True
2025-12-05,BEML.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7697,1.0,SECTOR_SUPPORTS_STOCK,-1.5930599369085252,-1.5225578051183297,-2.1796031740526134,0.0735,-6.4778,0.0,,-4.0344,True
2025-12-05,AMBER.NS,DOWN,TRAIN,RANGE,CONSUMER_DURABLES,0.7587,0.6,SECTOR_SUPPORTS_STOCK,0.037981216502841475,-2.8157589942806203,-0.5485620206412467,0.5029,-6.652,0.0,EXHAUSTION,-1.699,True
2025-12-05,CANBK.NS,DOWN,TRAIN,RANGE,BANKING_FINANCE,0.7423,0.6,SECTOR_SUPPORTS_STOCK,0.9858044164037905,-0.1377143153114435,0.3992611792597023,0.8605,-0.641,0.0502,EXHAUSTION,-3.902,True
2025-12-05,MOIL.NS,DOWN,TRAIN,RANGE,METALS,0.7337,0.6,SECTOR_SUPPORTS_STOCK,0.2374356944994105,-0.4971362750065933,-0.3491075426446777,0.7571,-4.0992,0.0,,-3.7065,True
2025-12-05,GRSE.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7329,1.0,SECTOR_SUPPORTS_STOCK,-1.5930599369085252,-1.5506896948679905,-2.1796031740526134,0.0735,-6.4778,0.0,,-4.3425,True
2025-12-05,JINDALSTEL.NS,DOWN,TRAIN,RANGE,METALS,0.7178,0.6,SECTOR_SUPPORTS_STOCK,0.2374356944994105,-0.13801234989809785,-0.3491075426446777,0.7571,-4.0992,0.0,,-0.9237,True
2025-12-05,DATAPATTNS.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7103,1.0,SECTOR_SUPPORTS_STOCK,-1.5930599369085252,-2.9152042250668257,-2.1796031740526134,0.0735,-6.4778,0.0,,-6.4671,True
2025-12-05,FINPIPE.NS,DOWN,TRAIN,RANGE,CHEMICALS,0.7103,1.0,SECTOR_SUPPORTS_STOCK,-0.2777360513359084,-0.514145694323398,-0.8642792884799966,0.3422,-6.6985,0.2515,EMERGENCE,-2.3296,True
2025-12-05,ABBOTINDIA.NS,DOWN,TRAIN,RANGE,PHARMA,0.706,0.6,SECTOR_SUPPORTS_STOCK,-0.019996000799837876,0.3492854288761005,-0.6065392379439261,0.418,0.3297,0.0003,EXHAUSTION,-0.7601,True
2025-12-05,ZYDUSWELL.NS,DOWN,TRAIN,RANGE,FMCG,0.705,0.6,SECTOR_SUPPORTS_STOCK,0.33119821632247026,-1.8452573367262248,-0.2553450208216179,0.6078,-4.7561,0.0,EXHAUSTION,0.6345,False
2025-12-05,BSE.NS,DOWN,TRAIN,RANGE,BANKING_FINANCE,0.7021,0.4,SECTOR_NEUTRAL,0.9858044164037905,0.8550599597264119,0.3992611792597023,0.8605,-0.641,0.0502,EXHAUSTION,-0.6073,True
2025-12-05,SUZLON.NS,DOWN,TRAIN,RANGE,ENERGY,0.7012,0.8,SECTOR_SUPPORTS_STOCK,-0.06003423770457039,1.8102800587468548,-0.6465774748486586,0.4262,-7.0215,0.1995,EMERGENCE,0.0773,False
2025-12-08,IDEA.NS,UP,TRAIN,RANGE,TELECOM,0.9586,0.0,SECTOR_CONTRADICTS_STOCK,-3.3814617433103544,-1.3407604789118848,-2.5188079399073415,0.0,-7.1551,0.0,,4.3732,True
2025-12-08,LTTS.NS,UP,TRAIN,RANGE,INFRA,0.8364,0.2,SECTOR_CONTRADICTS_STOCK,-2.348432740493278,2.2098659593352776,-1.4857789370902652,0.0,-6.1836,0.0,,0.1938,True
2025-12-08,AJANTPHARM.NS,UP,TRAIN,RANGE,PHARMA,0.8337,0.2,SECTOR_CONTRADICTS_STOCK,-1.3478988635362565,2.018197255178378,-0.48524506013324364,0.0529,-0.7861,0.0,EXHAUSTION,-1.3994,False
2025-12-08,POLICYBZR.NS,UP,TRAIN,RANGE,IT,0.8148,0.4,SECTOR_NEUTRAL,-1.2841406849872339,2.3454988009445676,-0.421486881584221,0.2242,1.8756,0.1076,,2.2676,True
2025-12-08,FINEORG.NS,UP,TRAIN,RANGE,CHEMICALS,0.7981,0.2,SECTOR_CONTRADICTS_STOCK,-1.4945732734577166,0.35333033560461247,-0.6319194700547037,0.1121,-6.64,0.0,EXHAUSTION,-0.8641,False
2025-12-08,SBILIFE.NS,UP,TRAIN,RANGE,BANKING_FINANCE,0.7732,0.2,SECTOR_CONTRADICTS_STOCK,-2.0610687022900698,1.9128253855929311,-1.1984148988870569,0.0,-1.7021,0.0,,-0.7176,False
2025-12-08,GLAXO.NS,UP,TRAIN,RANGE,PHARMA,0.7689,0.2,SECTOR_CONTRADICTS_STOCK,-1.3478988635362565,1.296826426824771,-0.48524506013324364,0.0529,-0.7861,0.0,EXHAUSTION,0.5856,True
2025-12-08,SYMPHONY.NS,UP,TRAIN,RANGE,CONSUMER_DURABLES,0.7672,0.2,SECTOR_CONTRADICTS_STOCK,-1.6697471792848306,2.201692497594032,-0.8070933758818177,0.117,-6.7631,0.0,EXHAUSTION,1.3143,True
2025-12-08,COFORGE.NS,UP,TRAIN,RANGE,IT,0.7524,0.2,SECTOR_CONTRADICTS_STOCK,-1.2841406849872339,-0.06072002586772207,-0.421486881584221,0.2242,1.8756,0.1076,,-3.9871,False
2025-12-08,TECHM.NS,UP,TRAIN,RANGE,IT,0.7428,0.4,SECTOR_NEUTRAL,-1.2841406849872339,2.6210390807091644,-0.421486881584221,0.2242,1.8756,0.1076,,-1.8972,False
2025-12-08,BPCL.NS,UP,TRAIN,RANGE,ENERGY,0.7404,0.2,SECTOR_CONTRADICTS_STOCK,-1.6602646805095433,0.8970118356580292,-0.7976108771065304,0.1115,-7.5341,0.0,,-0.6992,False
2025-12-08,KEI.NS,UP,TRAIN,RANGE,CONSUMER_DURABLES,0.7349,0.2,SECTOR_CONTRADICTS_STOCK,-1.6697471792848306,0.02930043976279162,-0.8070933758818177,0.117,-6.7631,0.0,EXHAUSTION,-0.5421,False
2025-12-08,VINATIORGA.NS,UP,TRAIN,RANGE,CHEMICALS,0.7333,0.2,SECTOR_CONTRADICTS_STOCK,-1.4945732734577166,1.1856783607678223,-0.6319194700547037,0.1121,-6.64,0.0,EXHAUSTION,0.4806,True
2025-12-08,HCLTECH.NS,UP,TRAIN,RANGE,IT,0.7273,0.4,SECTOR_NEUTRAL,-1.2841406849872339,1.6168798412558028,-0.421486881584221,0.2242,1.8756,0.1076,,-1.8358,False
2025-12-08,MARICO.NS,UP,TRAIN,RANGE,FMCG,0.7232,0.2,SECTOR_CONTRADICTS_STOCK,-1.2140023165805758,0.21624218626088432,-0.3513485131775629,0.1138,-4.6287,0.0,EXHAUSTION,0.1645,True
2025-12-08,WIPRO.NS,UP,TRAIN,RANGE,IT,0.7115,0.4,SECTOR_NEUTRAL,-1.2841406849872339,1.8497210782002504,-0.421486881584221,0.2242,1.8756,0.1076,,-1.5189,False
2025-12-08,APOLLOTYRE.NS,UP,TRAIN,RANGE,AUTO,0.7074,0.2,SECTOR_CONTRADICTS_STOCK,-1.4377667222613355,1.2268164873394771,-0.5751129188583226,0.0633,-0.592,0.0,EXHAUSTION,0.8168,True
2025-12-08,TATACOMM.NS,UP,TRAIN,RANGE,TELECOM,0.7045,0.2,SECTOR_CONTRADICTS_STOCK,-3.3814617433103544,1.9613627172479942,-2.5188079399073415,0.0,-7.1551,0.0,,-0.298,False
2025-12-08,DEEPAKNTR.NS,UP,TRAIN,RANGE,CHEMICALS,0.7041,0.0,SECTOR_CONTRADICTS_STOCK,-1.4945732734577166,-0.06055738301137814,-0.6319194700547037,0.1121,-6.64,0.0,EXHAUSTION,-1.1848,False
2025-12-08,ONMOBILE.NS,UP,TRAIN,RANGE,TELECOM,0.6945,0.2,SECTOR_CONTRADICTS_STOCK,-3.3814617433103544,2.4602032694706177,-2.5188079399073415,0.0,-7.1551,0.0,,-0.4737,False
2025-12-08,JSWENERGY.NS,DOWN,TRAIN,RANGE,INFRA,0.8323,0.8,SECTOR_SUPPORTS_STOCK,-2.348432740493278,0.5949962213894877,-1.4857789370902652,0.0,-6.1836,0.0,,-0.5839,True
2025-12-08,BEML.NS,DOWN,TRAIN,RANGE,DEFENCE,0.8301,0.8,SECTOR_SUPPORTS_STOCK,-4.3425393315204674,0.30815939817544535,-3.4798855281174546,0.0,-10.7683,0.0,,2.5772,False
2025-12-08,PNB.NS,DOWN,TRAIN,RANGE,BANKING_FINANCE,0.8038,1.0,SECTOR_SUPPORTS_STOCK,-2.0610687022900698,-2.6304110446493723,-1.1984148988870569,0.0,-1.7021,0.0,,1.5776,False
2025-12-08,M&MFIN.NS,DOWN,TRAIN,RANGE,BANKING_FINANCE,0.7924,1.0,SECTOR_SUPPORTS_STOCK,-2.0610687022900698,-2.3328913031513747,-1.1984148988870569,0.0,-1.7021,0.0,,0.5692,False
2025-12-08,DEEPAKFERT.NS,DOWN,TRAIN,RANGE,CHEMICALS,0.7885,1.0,SECTOR_SUPPORTS_STOCK,-1.4945732734577166,-3.0698704833115817,-0.6319194700547037,0.1121,-6.64,0.0,EXHAUSTION,1.2484,False
2025-12-08,AMBER.NS,DOWN,TRAIN,RANGE,CONSUMER_DURABLES,0.7852,1.0,SECTOR_SUPPORTS_STOCK,-1.6697471792848306,-0.02930043976279162,-0.8070933758818177,0.117,-6.7631,0.0,EXHAUSTION,3.5886,False
2025-12-08,KALYANKJIL.NS,DOWN,TRAIN,RANGE,CONSUMER_DURABLES,0.7708,1.0,SECTOR_SUPPORTS_STOCK,-1.6697471792848306,-1.8734000288369912,-0.8070933758818177,0.117,-6.7631,0.0,EXHAUSTION,-0.3579,True
2025-12-08,BDL.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7675,1.0,SECTOR_SUPPORTS_STOCK,-4.3425393315204674,-1.5682044701324278,-3.4798855281174546,0.0,-10.7683,0.0,,0.3022,False
2025-12-08,GRSE.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7522,0.8,SECTOR_SUPPORTS_STOCK,-4.3425393315204674,0.0,-3.4798855281174546,0.0,-10.7683,0.0,,3.4862,False
2025-12-08,TEJASNET.NS,DOWN,TRAIN,RANGE,TELECOM,0.7481,1.0,SECTOR_SUPPORTS_STOCK,-3.3814617433103544,-1.0706277032139777,-2.5188079399073415,0.0,-7.1551,0.0,,-0.4977,True
2025-12-08,INTELLECT.NS,DOWN,TRAIN,RANGE,IT,0.7478,0.8,SECTOR_SUPPORTS_STOCK,-1.2841406849872339,-1.8879074165182974,-0.421486881584221,0.2242,1.8756,0.1076,,1.6331,False
2025-12-08,GODREJPROP.NS,DOWN,TRAIN,RANGE,INFRA,0.7447,1.0,SECTOR_SUPPORTS_STOCK,-2.348432740493278,-2.8042711181651807,-1.4857789370902652,0.0,-6.1836,0.0,,3.4378,False
2025-12-08,CANBK.NS,DOWN,TRAIN,RANGE,BANKING_FINANCE,0.7439,1.0,SECTOR_SUPPORTS_STOCK,-2.0610687022900698,-1.8409765076130458,-1.1984148988870569,0.0,-1.7021,0.0,,2.3453,False
2025-12-08,BEL.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7416,1.0,SECTOR_SUPPORTS_STOCK,-4.3425393315204674,-0.6955535659973533,-3.4798855281174546,0.0,-10.7683,0.0,,0.7893,False
2025-12-08,MAZDOCK.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7404,1.0,SECTOR_SUPPORTS_STOCK,-4.3425393315204674,-0.7256867893372432,-3.4798855281174546,0.0,-10.7683,0.0,,0.2174,False
2025-12-08,JSWSTEEL.NS,DOWN,TRAIN,RANGE,METALS,0.738,1.0,SECTOR_SUPPORTS_STOCK,-2.105024898143948,-1.6034590116822511,-1.242371094740935,0.0,-6.1492,0.0,EXHAUSTION,-1.0097,True
2025-12-08,DATAPATTNS.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7306,1.0,SECTOR_SUPPORTS_STOCK,-4.3425393315204674,-2.1245864321349677,-3.4798855281174546,0.0,-10.7683,0.0,,1.3991,False
2025-12-08,HINDUNILVR.NS,DOWN,TRAIN,RANGE,FMCG,0.7268,0.8,SECTOR_SUPPORTS_STOCK,-1.2140023165805758,0.16208668551564998,-0.3513485131775629,0.1138,-4.6287,0.0,EXHAUSTION,-0.3241,True
2025-12-08,VEDL.NS,DOWN,TRAIN,RANGE,METALS,0.711,1.0,SECTOR_SUPPORTS_STOCK,-2.105024898143948,-0.4211905451353637,-1.242371094740935,0.0,-6.1492,0.0,EXHAUSTION,0.9584,False
2025-12-08,WELCORP.NS,DOWN,TRAIN,RANGE,METALS,0.711,1.0,SECTOR_SUPPORTS_STOCK,-2.105024898143948,-1.3791270495937757,-1.242371094740935,0.0,-6.1492,0.0,EXHAUSTION,1.1594,False
2025-12-09,ERIS.NS,UP,TRAIN,RANGE,PHARMA,0.9653,0.4,SECTOR_NEUTRAL,-0.0390828556539935,10.952440962440612,0.4266252910314128,0.4762,1.0546,0.0254,,-5.4135,False
2025-12-09,IDEA.NS,UP,TRAIN,RANGE,TELECOM,0.9574,0.6,SECTOR_SUPPORTS_STOCK,0.6253193770509369,3.747858465514675,1.0910275237363432,0.6196,-6.0271,0.0,,-0.1862,False
2025-12-09,SHYAMMETL.NS,UP,TRAIN,RANGE,METALS,0.8077,0.6,SECTOR_SUPPORTS_STOCK,0.22769890168765627,1.854071540923008,0.6934070483730626,0.5929,-6.0068,0.0,EXHAUSTION,-3.3192,False
2025-12-09,GLAXO.NS,UP,TRAIN,RANGE,PHARMA,0.8045,0.4,SECTOR_NEUTRAL,-0.0390828556539935,0.6247056202650647,0.4266252910314128,0.4762,1.0546,0.0254,,1.3324,True
2025-12-09,COROMANDEL.NS,UP,TRAIN,RANGE,CHEMICALS,0.8043,0.6,SECTOR_SUPPORTS_STOCK,0.41282201432808474,1.8941767328097825,0.878530161013491,0.6077,-5.1788,0.0319,,-3.5725,False
2025-12-09,SYMPHONY.NS,UP,TRAIN,RANGE,CONSUMER_DURABLES,0.8043,0.6,SECTOR_SUPPORTS_STOCK,0.6375364378693571,0.6767557787897283,1.1032445845547634,0.6023,-5.0676,0.0,,-1.0277,False
2025-12-09,POLICYBZR.NS,UP,TRAIN,RANGE,IT,0.7971,0.4,SECTOR_NEUTRAL,-0.6213753106876552,2.8889963985187728,-0.1556671640022489,0.403,1.8739,0.0648,,-1.7575,False
2025-12-09,BATAINDIA.NS,UP,TRAIN,RANGE,CONSUMER_DURABLES,0.7866,0.6,SECTOR_SUPPORTS_STOCK,0.6375364378693571,3.1263012005070423,1.1032445845547634,0.6023,-5.0676,0.0,,-1.1888,False
2025-12-09,APOLLOTYRE.NS,UP,TRAIN,RANGE,AUTO,0.7847,0.6,SECTOR_SUPPORTS_STOCK,0.18834756403818265,0.6284103873406943,0.6540557107235889,0.6361,-0.2773,0.0,EXHAUSTION,-0.7339,False
2025-12-09,RBLBANK.NS,UP,TRAIN,RANGE,BANKING_FINANCE,0.7835,0.6,SECTOR_SUPPORTS_STOCK,0.39434006031082713,0.9723266063558444,0.8600482069962334,0.6884,-0.0075,0.0,,-0.6906,False
2025-12-09,ROUTE.NS,UP,TRAIN,RANGE,TELECOM,0.7825,0.6,SECTOR_SUPPORTS_STOCK,0.6253193770509369,4.7934749221640764,1.0910275237363432,0.6196,-6.0271,0.0,,-2.9063,False
2025-12-09,ONMOBILE.NS,UP,TRAIN,RANGE,TELECOM,0.761,0.4,SECTOR_NEUTRAL,0.6253193770509369,-1.099003587577263,1.0910275237363432,0.6196,-6.0271,0.0,,-1.8156,False
2025-12-09,CHOLAFIN.NS,UP,TRAIN,RANGE,BANKING_FINANCE,0.7579,0.4,SECTOR_NEUTRAL,0.39434006031082713,0.0,0.8600482069962334,0.6884,-0.0075,0.0,,0.7394,True
2025-12-09,CRAFTSMAN.NS,UP,TRAIN,RANGE,AUTO,0.7397,0.6,SECTOR_SUPPORTS_STOCK,0.18834756403818265,2.2287895035548067,0.6540557107235889,0.6361,-0.2773,0.0,EXHAUSTION,-1.4698,False
2025-12-09,CENTUM.NS,UP,TRAIN,RANGE,DEFENCE,0.7392,0.6,SECTOR_SUPPORTS_STOCK,1.3990956712953473,2.0237293125592526,1.8648038179807536,1.0,-9.9228,0.0,,1.521,True
2025-12-09,ATUL.NS,UP,TRAIN,RANGE,CHEMICALS,0.7333,0.6,SECTOR_SUPPORTS_STOCK,0.41282201432808474,1.8817164606326653,0.878530161013491,0.6077,-5.1788,0.0319,,0.2047,True
2025-12-09,GODREJAGRO.NS,UP,TRAIN,RANGE,FMCG,0.722,0.6,SECTOR_SUPPORTS_STOCK,0.12342970903083117,3.350601904656858,0.5891378557162374,0.6078,-3.0438,0.0516,,0.5875,True
2025-12-09,SBILIFE.NS,UP,TRAIN,RANGE,BANKING_FINANCE,0.7134,0.4,SECTOR_NEUTRAL,0.39434006031082713,-1.1119131785371827,0.8600482069962334,0.6884,-0.0075,0.0,,0.4137,True
2025-12-09,ZYDUSWELL.NS,UP,TRAIN,RANGE,FMCG,0.7053,0.6,SECTOR_SUPPORTS_STOCK,0.12342970903083117,2.65300094082368,0.5891378557162374,0.6078,-3.0438,0.0516,,0.2005,True
2025-12-09,DEEPAKNTR.NS,UP,TRAIN,RANGE,CHEMICALS,0.6909,0.4,SECTOR_NEUTRAL,0.41282201432808474,-1.597594771028843,0.878530161013491,0.6077,-5.1788,0.0319,,0.1441,True
2025-12-09,NATCOPHARM.NS,DOWN,TRAIN,RANGE,PHARMA,0.8479,0.6,SECTOR_SUPPORTS_STOCK,-0.0390828556539935,-0.512295590461298,0.4266252910314128,0.4762,1.0546,0.0254,,-2.8338,True
2025-12-09,JSWENERGY.NS,DOWN,TRAIN,RANGE,INFRA,0.8232,0.6,SECTOR_SUPPORTS_STOCK,0.3782093243144713,-0.9621026811504341,0.8439174709998776,0.7307,-5.1751,0.0,,-0.0111,True
2025-12-09,MAPMYINDIA.NS,DOWN,TRAIN,RANGE,IT,0.8108,0.6,SECTOR_SUPPORTS_STOCK,-0.6213753106876552,0.8716652807749692,-0.1556671640022489,0.403,1.8739,0.0648,,-0.9987,True
2025-12-09,BDL.NS,DOWN,TRAIN,RANGE,DEFENCE,0.8019,0.6,SECTOR_SUPPORTS_STOCK,1.3990956712953473,-1.0969384089806633,1.8648038179807536,1.0,-9.9228,0.0,,-1.8986,True
2025-12-09,MAZDOCK.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7983,0.6,SECTOR_SUPPORTS_STOCK,1.3990956712953473,-1.1816740825366212,1.8648038179807536,1.0,-9.9228,0.0,,-2.0088,True
2025-12-09,JSWSTEEL.NS,DOWN,TRAIN,RANGE,METALS,0.7873,0.6,SECTOR_SUPPORTS_STOCK,0.22769890168765627,-1.2374388713060958,0.6934070483730626,0.5929,-6.0068,0.0,EXHAUSTION,-0.993,True
2025-12-09,HINDUNILVR.NS,DOWN,TRAIN,RANGE,FMCG,0.7816,0.6,SECTOR_SUPPORTS_STOCK,0.12342970903083117,-0.44754379718986437,0.5891378557162374,0.6078,-3.0438,0.0516,,-0.2081,True
2025-12-09,PNB.NS,DOWN,TRAIN,RANGE,BANKING_FINANCE,0.7711,0.4,SECTOR_NEUTRAL,0.39434006031082713,1.1832461465857147,0.8600482069962334,0.6884,-0.0075,0.0,,-0.5686,True
2025-12-09,JINDALPOLY.NS,DOWN,TRAIN,RANGE,METALS,0.7679,0.6,SECTOR_SUPPORTS_STOCK,0.22769890168765627,-2.1353599874309293,0.6934070483730626,0.5929,-6.0068,0.0,EXHAUSTION,1.4068,False
2025-12-09,TEJASNET.NS,DOWN,TRAIN,RANGE,TELECOM,0.7644,0.6,SECTOR_SUPPORTS_STOCK,0.6253193770509369,-1.1230425582433479,1.0910275237363432,0.6196,-6.0271,0.0,,-1.7454,True
2025-12-09,M&MFIN.NS,DOWN,TRAIN,RANGE,BANKING_FINANCE,0.7547,0.4,SECTOR_NEUTRAL,0.39434006031082713,0.17481190326344986,0.8600482069962334,0.6884,-0.0075,0.0,,-1.7685,True
2025-12-09,KALYANKJIL.NS,DOWN,TRAIN,RANGE,CONSUMER_DURABLES,0.7483,0.6,SECTOR_SUPPORTS_STOCK,0.6375364378693571,-0.995393505546438,1.1032445845547634,0.6023,-5.0676,0.0,,-2.6724,True
2025-12-09,AMBER.NS,DOWN,TRAIN,RANGE,CONSUMER_DURABLES,0.7438,0.4,SECTOR_NEUTRAL,0.6375364378693571,2.9510544782676784,1.1032445845547634,0.6023,-5.0676,0.0,,-1.7359,True
2025-12-09,VEDL.NS,DOWN,TRAIN,RANGE,METALS,0.7412,0.4,SECTOR_NEUTRAL,0.22769890168765627,0.7307363061362926,0.6934070483730626,0.5929,-6.0068,0.0,EXHAUSTION,1.5596,False
2025-12-09,CANBK.NS,DOWN,TRAIN,RANGE,BANKING_FINANCE,0.7323,0.4,SECTOR_NEUTRAL,0.39434006031082713,1.9509413734612124,0.8600482069962334,0.6884,-0.0075,0.0,,-0.4309,True
2025-12-09,BEML.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7313,0.4,SECTOR_NEUTRAL,1.3990956712953473,1.1781296988380818,1.8648038179807536,1.0,-9.9228,0.0,,-0.4871,True
2025-12-09,SOBHA.NS,DOWN,TRAIN,RANGE,INFRA,0.7304,0.6,SECTOR_SUPPORTS_STOCK,0.3782093243144713,-3.429724887723473,0.8439174709998776,0.7307,-5.1751,0.0,,1.4721,False
2025-12-09,DATAPATTNS.NS,DOWN,TRAIN,RANGE,DEFENCE,0.7256,0.4,SECTOR_NEUTRAL,1.3990956712953473,0.0,1.8648038179807536,1.0,-9.9228,0.0,,-3.0645,True
2025-12-09,STLTECH.NS,DOWN,TRAIN,RANGE,TELECOM,0.7146,0.4,SECTOR_NEUTRAL,0.6253193770509369,0.9503876040614645,1.0910275237363432,0.6196,-6.0271,0.0,,-1.2739,True
2025-12-09,HFCL.NS,DOWN,TRAIN,RANGE,TELECOM,0.7093,0.4,SECTOR_NEUTRAL,0.6253193770509369,0.45755022740084916,1.0910275237363432,0.6196,-6.0271,0.0,,-1.7408,True
2025-12-10,METROBRAND.NS,UP,TRAIN,RANGE,CONSUMER_DURABLES,0.9626,0.2,SECTOR_CONTRADICTS_STOCK,-0.896105867723046,10.238283866617452,-0.5801170724566929,0.3333,-4.8691,0.2134,,-1.7695,False
2025-12-10,ERIS.NS,UP,TRAIN,RANGE,PHARMA,0.9527,0.6,SECTOR_SUPPORTS_STOCK,0.020126123708585908,-5.433633441641927,0.33611491897493906,0.582,0.5819,0.0,EXHAUSTION,-1.1559,False
2025-12-10,NAVINFLUOR.NS,UP,TRAIN,RANGE,CHEMICALS,0.8824,0.2,SECTOR_CONTRADICTS_STOCK,-0.06836048485126534,4.326289344146877,0.24762831041508782,0.5074,-5.1372,0.1131,,1.563,True
2025-12-10,CHOLAFIN.NS,UP,TRAIN,RANGE,BANKING_FINANCE,0.8348,0.2,SECTOR_CONTRADICTS_STOCK,-0.5397625044980203,1.279134038693941,-0.22377370923166717,0.3098,-0.096,0.2852,EMERGENCE,-1.4106,False
2025-12-10,GODREJAGRO.NS,UP,TRAIN,RANGE,FMCG,0.8333,0.2,SECTOR_CONTRADICTS_STOCK,-0.096115993210244,0.6836600590151898,0.21987280205610915,0.4731,-1.8062,0.4212,ACCELERATION,-1.26,False
2025-12-10,BIKAJI.NS,UP,TRAIN,RANGE,FMCG,0.8331,0.2,SECTOR_CONTRADICTS_STOCK,-0.096115993210244,3.280513156330822,0.21987280205610915,0.4731,-1.8062,0.4212,ACCELERATION,-0.6736,False
2025-12-10,MANAPPURAM.NS,UP,TRAIN,RANGE,BANKING_FINANCE,0.8273,0.2,SECTOR_CONTRADICTS_STOCK,-0.5397625044980203,1.4845299463584927,-0.22377370923166717,0.3098,-0.096,0.2852,EMERGENCE,1.9258,True
2025-12-10,ZYDUSWELL.NS,UP,TRAIN,RANGE,FMCG,0.8208,0.2,SECTOR_CONTRADICTS_STOCK,-0.096115993210244,0.29665863801382475,0.21987280205610915,0.4731,-1.8062,0.4212,ACCELERATION,0.0118,True
