trading_date,symbol,direction,split,regime,v3_score,gap_pct,gap_direction,gap_band,nifty_gap_pct,nifty_gap_dir,rel_gap,C1_score,C2_score,C3_score,C4_score,C5_score,t_close,t1_open,mfe_pct,mae_pct,eod_cont_pct,eod_cont_dir,t1_ret_pct,information_horizon,eod_cont_note
2025-09-16,NCC.NS,UP,TRAIN,RANGE,0.8192,0.6292218006847428,GAP_UP,SMALL,0.14857899288927,NEUTRAL,0.48064280779547275,1.0,0.6292218006847428,0.0,1.0,0.48064280779547275,216.14,217.5,0.7680207273063955,0.5737022300360772,-0.7999881011494292,DOWN,-0.1758,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,M&M.NS,DOWN,TRAIN,RANGE,0.8993,0.0,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,-0.14857899288927,0.5,-0.0,0.0,0.5,0.14857899288927,3608.0,3608.0,0.4129684035476644,1.0227245011086517,0.6984000000000101,UP,0.6984,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,TVSMOTOR.NS,DOWN,TRAIN,RANGE,0.8613,0.14286122868827356,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,-0.005717764200996456,0.5,-0.14286122868827356,0.0,0.5,0.005717764200996456,3499.8999,3504.8999,0.2514300480422227,0.7057401841692679,-0.13696555800922772,DOWN,0.0057,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,EICHERMOT.NS,DOWN,TRAIN,RANGE,0.8311,-0.09382894261998898,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,-0.242407935509259,0.5,0.09382894261998898,0.0,0.5,0.242407935509259,6927.5,6921.0,0.6928906531937895,0.15156983038613348,-0.44068454703077853,DOWN,-0.5341,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,JPPOWER.NS,DOWN,TRAIN,RANGE,0.8235,0.6289308176100628,GAP_UP,SMALL,0.14857899288927,NEUTRAL,0.48035182472079274,0.0,-0.6289308176100628,0.0,0.0,-0.48035182472079274,19.08,19.2,0.41928721174003813,0.8909853249476019,-0.7812174999999977,DOWN,-0.1572,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,ENDURANCE.NS,DOWN,TRAIN,RANGE,0.8112,0.3695845595784064,GAP_UP,SMALL,0.14857899288927,NEUTRAL,0.2210055666891364,0.0,-0.3695845595784064,0.0,0.0,-0.2210055666891364,2922.2,2933.0,1.8718773526794852,0.8828964478817314,-1.789969110126155,DOWN,-1.427,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,BAJAJ-AUTO.NS,DOWN,TRAIN,RANGE,0.7981,0.04408928079360219,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,-0.10448971209566782,0.5,-0.04408928079360219,0.0,0.5,0.10448971209566782,9072.5,9076.5,0.027555800496004146,0.6999173325985097,0.08267426871593209,UP,0.1268,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,WHIRLPOOL.NS,DOWN,TRAIN,RANGE,0.7872,0.6021884409194378,GAP_UP,SMALL,0.14857899288927,NEUTRAL,0.4536094480301678,0.0,-0.6021884409194378,0.0,0.0,-0.4536094480301678,1361.7,1369.9,1.9681280752001151,0.9546889917015466,-2.065848142200166,DOWN,-1.4761,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,RBLBANK.NS,DOWN,TRAIN,RANGE,0.787,0.03741114852224836,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,-0.11116784436702165,0.5,-0.03741114852224836,0.0,0.5,0.11116784436702165,267.3,267.4,1.3468013468013518,0.5424616535727678,-1.121891436050848,DOWN,-1.0849,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,ASHOKLEY.NS,DOWN,TRAIN,RANGE,0.7846,0.3419057529359337,GAP_UP,SMALL,0.14857899288927,NEUTRAL,0.19332676004666371,0.0,-0.3419057529359337,0.0,0.0,-0.19332676004666371,134.54,135.0,-0.3419057529359337,2.4007730043110076,1.3111114814814862,UP,1.6575,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,CENTUM.NS,DOWN,TRAIN,RANGE,0.7838,0.15225593792032033,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,0.003676945031050316,0.5,-0.15225593792032033,0.0,0.5,-0.003676945031050316,2692.8999,2697.0,0.47903377321971696,1.4408296424237577,-0.029710701612917223,DOWN,0.1225,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,GLENMARK.NS,DOWN,TRAIN,RANGE,0.78,0.38035146846413515,GAP_UP,SMALL,0.14857899288927,NEUTRAL,0.23177247557486513,0.0,-0.38035146846413515,0.0,0.0,-0.23177247557486513,2077.0,2084.8999,2.0269619643716874,0.38035146846413515,-2.0384980113433815,DOWN,-1.6659,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,BSE.NS,DOWN,TRAIN,RANGE,0.7711,0.4546901286773153,GAP_UP,SMALL,0.14857899288927,NEUTRAL,0.3061111357880453,0.0,-0.4546901286773153,0.0,0.0,-0.3061111357880453,2199.3,2209.3,-0.07729732187513605,1.3958986950393326,0.022607079165348765,UP,0.4774,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,MANAPPURAM.NS,DOWN,TRAIN,RANGE,0.7635,0.016886187098941186,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,-0.13169280579032883,0.5,-0.016886187098941186,0.0,0.5,0.13169280579032883,296.1,296.15,1.6886187098953065,0.6416751097602091,-1.1142980246496625,DOWN,-1.0976,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,MOIL.NS,DOWN,TRAIN,RANGE,0.7616,0.21102982554868088,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,0.06245083265941087,0.5,-0.21102982554868088,0.0,0.5,-0.06245083265941087,355.4,356.15,0.731570061902076,1.0410804727068124,-0.6177262389442606,DOWN,-0.408,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,MUTHOOTFIN.NS,DOWN,TRAIN,RANGE,0.7577,-0.4450475319584868,GAP_DOWN,SMALL,0.14857899288927,NEUTRAL,-0.5936265248477568,1.0,0.4450475319584868,0.0,1.0,0.5936265248477568,2988.3999,2975.1001,1.8872942674104554,0.08365680911714968,-1.1091888858025367,DOWN,-1.5493,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,BOSCHLTD.NS,DOWN,TRAIN,RANGE,0.756,0.18787575150300828,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,0.03929675861373827,0.5,-0.18787575150300828,0.0,0.5,-0.03929675861373827,39920.0,39995.0,0.48847695390781265,0.6763527054108209,-0.5500423552944111,DOWN,-0.3632,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,HEROMOTOCO.NS,DOWN,TRAIN,RANGE,0.7454,0.5267118133935211,GAP_UP,SMALL,0.14857899288927,NEUTRAL,0.3781328205042511,0.0,-0.5267118133935211,0.0,0.0,-0.3781328205042511,5316.0,5344.0,0.10346124905944443,1.3544018058690765,0.1122967065868341,UP,0.6396,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,EXIDEIND.NS,DOWN,TRAIN,RANGE,0.7133,0.2032520325203402,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,0.054673039631070175,0.5,-0.2032520325203402,0.0,0.5,-0.054673039631070175,418.2,419.05,0.26303204208512065,0.6695361071257899,-0.05963083164300942,DOWN,0.1435,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,RATEGAIN.NS,DOWN,TRAIN,RANGE,0.7104,0.8011200124445894,GAP_UP,SMALL,0.14857899288927,NEUTRAL,0.6525410195553194,0.0,-0.8011200124445894,0.0,0.0,-0.6525410195553194,642.85,648.0,1.096678851987254,0.8011200124445894,-1.0030841049382788,DOWN,-0.21,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-16,ZYDUSWELL.NS,DOWN,TRAIN,RANGE,0.7085,0.04577881203982059,NEUTRAL,NO_GAP,0.14857899288927,NEUTRAL,-0.10280018084944942,0.5,-0.04577881203982059,0.0,0.5,0.10280018084944942,524.26,524.5,2.140159462861946,0.14115133712280237,-1.689205513822678,DOWN,-1.6442,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,ONMOBILE.NS,UP,TRAIN,RANGE,0.992,1.4701182486417386,GAP_UP,MEDIUM,0.43742481815221,UP,1.0326934304895286,1.0,1.4701182486417386,0.0,2.0,1.0326934304895286,62.58,63.5,3.2917865132630286,0.910834132310645,-0.7716737322834621,DOWN,0.6871,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,COCHINSHIP.NS,UP,TRAIN,RANGE,0.9833,1.4546416291986164,GAP_UP,MEDIUM,0.43742481815221,UP,1.0172168110464064,1.0,1.4546416291986164,0.0,2.0,1.0172168110464064,1890.5,1918.0,2.6183549325575317,-0.2062946310499969,-0.5527017987486893,DOWN,0.8939,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,DATAPATTNS.NS,UP,TRAIN,RANGE,0.9773,0.7769493415093143,GAP_UP,SMALL,0.43742481815221,UP,0.33952452335710426,1.0,0.7769493415093143,0.0,2.0,0.33952452335710426,2870.2,2892.5,0.7769493415093143,1.7420388823078503,-2.0293820708729537,DOWN,-1.2682,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,GRSE.NS,UP,TRAIN,RANGE,0.9655,0.5914848443891119,GAP_UP,SMALL,0.43742481815221,UP,0.15406002623690185,1.0,0.5914848443891119,0.0,2.0,0.15406002623690185,2603.6001,2619.0,4.739587312198967,1.2905246085986866,0.28254395096218854,UP,0.8757,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,PARAS.NS,UP,TRAIN,RANGE,0.9543,0.4813799558735177,GAP_UP,SMALL,0.43742481815221,UP,0.04395513772130766,1.0,0.4813799558735177,0.0,2.0,0.04395513772130766,747.85,751.45,0.7488132646921164,1.5043123621046983,-1.4904054428105828,DOWN,-1.0162,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,IDEAFORGE.NS,UP,TRAIN,RANGE,0.9452,0.2988419872992143,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.13858283085299572,0.5,0.2988419872992143,0.0,1.5,-0.13858283085299572,535.4,537.0,1.0926410160627675,1.578259245423974,-0.5028392923649871,DOWN,-0.2055,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,IRCON.NS,UP,TRAIN,RANGE,0.9292,0.2566570420275749,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.18076777612463513,0.5,0.2566570420275749,0.0,1.5,-0.18076777612463513,187.02,187.5,0.6576836701956967,1.0800983851994461,-0.8533668159999896,DOWN,-0.5989,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,RVNL.NS,UP,TRAIN,RANGE,0.9116,0.5681818181818121,GAP_UP,SMALL,0.43742481815221,UP,0.1307570000296021,1.0,0.5681818181818121,0.0,2.0,0.1307570000296021,360.8,362.85,1.080931263858087,1.2333702882483366,-0.09643389830507054,DOWN,0.4712,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,RAILTEL.NS,UP,TRAIN,RANGE,0.9092,0.3117984534796614,GAP_UP,SMALL,0.43742481815221,UP,-0.12562636467254862,1.0,0.3117984534796614,0.0,2.0,-0.12562636467254862,400.9,402.15,0.3991020204539897,1.3095535046146134,-1.1313708566455194,DOWN,-0.8231,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,BEML.NS,UP,TRAIN,RANGE,0.9063,0.4451105963573676,GAP_UP,SMALL,0.43742481815221,UP,0.00768577820515759,1.0,0.4451105963573676,0.0,2.0,0.00768577820515759,2201.7,2211.5,0.4632738338556708,1.2921833128945681,-1.539657418042062,DOWN,-1.1014,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,MIDHANI.NS,UP,TRAIN,RANGE,0.8932,0.35147254878196144,GAP_UP,SMALL,0.43742481815221,UP,-0.08595226937024858,1.0,0.35147254878196144,0.0,2.0,-0.08595226937024858,412.55,414.0,0.42419100715065383,1.8300812022785107,-1.980710893719806,DOWN,-1.6362,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,BDL.NS,UP,TRAIN,RANGE,0.8659,0.14772867167303083,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.2896961464791792,0.5,0.14772867167303083,0.0,1.5,-0.2896961464791792,1624.6,1627.0,0.7263326357257238,1.483442078049979,-1.0326032206515068,DOWN,-0.8864,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,HFCL.NS,UP,TRAIN,RANGE,0.8638,0.6389776357827337,GAP_UP,SMALL,0.43742481815221,UP,0.20155281763052368,1.0,0.6389776357827337,0.0,2.0,0.20155281763052368,75.12,75.6,4.779020234291775,-0.22630457933972004,2.698380317460347,UP,3.3546,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,MAZDOCK.NS,UP,TRAIN,RANGE,0.8384,0.38371705038371395,GAP_UP,SMALL,0.43742481815221,UP,-0.05370776776849606,1.0,0.38371705038371395,0.0,2.0,-0.05370776776849606,2997.0,3008.5,1.1011011011011096,0.8508508508508483,-0.7943689213893879,DOWN,-0.4137,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,VEDL.NS,UP,TRAIN,RANGE,0.8343,0.0,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.43742481815221,0.5,0.0,0.0,1.5,-0.43742481815221,456.15,456.15,0.6138331689137466,0.7782527677299034,-0.10959999999999859,DOWN,-0.1096,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,PRESTIGE.NS,UP,TRAIN,RANGE,0.8292,0.042313969654839134,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.3951108484973709,0.5,0.042313969654839134,0.0,1.5,-0.3951108484973709,1654.3,1655.0,0.9490418908299603,1.771141872695392,-1.5709492386706936,DOWN,-1.5293,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,MOTHERSON.NS,UP,TRAIN,RANGE,0.8208,0.4847265410645729,GAP_UP,SMALL,0.43742481815221,UP,0.0473017229123629,1.0,0.4847265410645729,0.0,2.0,0.0473017229123629,109.34,109.87,0.676788000731654,1.1706603255899006,-0.8100002548466323,DOWN,-0.3292,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,COROMANDEL.NS,UP,TRAIN,RANGE,0.807,-0.5327790896613838,GAP_DOWN,SMALL,0.43742481815221,UP,-0.9702039078135938,0.0,-0.5327790896613838,0.0,1.0,-0.9702039078135938,2327.3999,2315.0,-0.034364528416441775,2.182684634471277,-0.4448911976112302,DOWN,-0.9753,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,TATACHEM.NS,UP,TRAIN,RANGE,0.7993,0.20394965925485398,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.23347515889735604,0.5,0.20394965925485398,0.0,1.5,-0.23347515889735604,1005.15,1007.2,0.29846291598270014,1.8405213152265842,-1.7822148381652303,DOWN,-1.5819,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,AMBER.NS,UP,TRAIN,RANGE,0.7971,0.09049773755656076,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.34692708059564925,0.5,0.09049773755656076,0.0,1.5,-0.34692708059564925,8287.5,8295.0,0.3076923076922977,1.387631975867265,-0.4099267631103132,DOWN,-0.3198,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,OFSS.NS,DOWN,TRAIN,RANGE,0.8835,0.26301369863013235,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.17441111952207766,0.5,-0.26301369863013235,0.0,0.5,0.17441111952207766,9125.0,9149.0,0.7671232876712342,0.8219178082191858,0.2841389769373759,UP,0.5479,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,SAPPHIRE.NS,DOWN,TRAIN,RANGE,0.858,1.1202738447175786,GAP_UP,MEDIUM,0.43742481815221,UP,0.6828490265653686,0.0,-1.1202738447175786,0.0,0.0,-0.6828490265653686,321.35,324.95,0.5601369223588004,1.1202738447175786,-0.5692961686413089,DOWN,0.5446,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,RATEGAIN.NS,DOWN,TRAIN,RANGE,0.8543,0.0779423226812126,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.3594824954709974,0.5,-0.0779423226812126,0.0,0.5,0.3594824954709974,641.5,642.0,1.3406079501169121,0.33515198752922526,-0.623056697819313,DOWN,-0.5456,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,GLENMARK.NS,DOWN,TRAIN,RANGE,0.8391,0.36721014492753223,GAP_UP,SMALL,0.43742481815221,UP,-0.07021467322467778,0.0,-0.36721014492753223,0.0,0.0,0.07021467322467778,2042.4,2049.8999,-0.36721014492753223,3.603603603603589,2.853810373862653,UP,3.2315,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,JPPOWER.NS,DOWN,TRAIN,RANGE,0.8167,0.052493438320189156,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.38493137983202086,0.5,-0.052493438320189156,0.0,0.5,0.38493137983202086,19.05,19.06,1.3123359580052507,0.4199475065616687,-1.2067599685204433,DOWN,-1.1549,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,M&M.NS,DOWN,TRAIN,RANGE,0.8146,0.07982219530993095,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.35760262284227906,0.5,-0.07982219530993095,0.0,0.5,0.35760262284227906,3633.2,3636.1001,0.8229659804029454,0.46240228999230304,0.1677439078203502,UP,0.2477,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,ENDURANCE.NS,DOWN,TRAIN,RANGE,0.8125,0.3298038534976566,GAP_UP,SMALL,0.43742481815221,UP,-0.1076209646545534,0.0,-0.3298038534976566,0.0,0.0,0.1076209646545534,2880.5,2890.0,0.8852629751779251,1.451136955389698,0.7543084083045049,UP,1.0866,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,WHIRLPOOL.NS,DOWN,TRAIN,RANGE,0.7987,2.116875372689342,GAP_UP,LARGE,0.43742481815221,UP,1.6794505545371319,0.0,-2.116875372689342,0.0,0.0,-1.6794505545371319,1341.6,1370.0,1.1702444841979576,2.8622540250447193,-2.525513401459867,DOWN,-0.4621,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,BAJAJ-AUTO.NS,DOWN,TRAIN,RANGE,0.7795,0.17062967855570044,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.2667951395965096,0.5,-0.17062967855570044,0.0,0.5,0.2667951395965096,9084.0,9099.5,0.6494936151475117,0.3412593571114009,-0.2692702236386513,DOWN,-0.0991,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
2025-09-17,EICHERMOT.NS,DOWN,TRAIN,RANGE,0.7788,0.07256367462449287,NEUTRAL,NO_GAP,0.43742481815221,UP,-0.36486114352771715,0.5,-0.07256367462449287,0.0,0.5,0.36486114352771715,6890.5,6895.5,0.3192801683477242,0.6458167041579088,0.4205311725038019,UP,0.4934,MODEL_O_OPEN,POST_EOD_NOT_A_DECISION_FEATURE
